accession	run_id
SAMEA3664636	ERR1136838
SAMEA3664635	ERR1136837
SAMEA3664633	ERR1136835
SAMEA3664631	ERR1136833
SAMEA3664630	ERR1136832
SAMEA3664629	ERR1136831
SAMEA3664628	ERR1136830
SAMEA3664627	ERR1136829
SAMEA3664624	ERR1136826
SAMEA3664623	ERR1136825
SAMEA3664622	ERR1136824
SAMEA3664621	ERR1136823
SAMEA3664620	ERR1136822
SAMEA3664618	ERR1136820
SAMEA3664617	ERR1136819
SAMEA3664616	ERR1136818
SAMEA3664614	ERR1136816
SAMEA3664613	ERR1136815
SAMEA3664611	ERR1136813
SAMEA3664610	ERR1136812
SAMEA3664609	ERR1136811
SAMEA3664608	ERR1136810
SAMEA3664607	ERR1136809
SAMEA3664605	ERR1136807
SAMEA3664603	ERR1136805
SAMEA3664602	ERR1136804
SAMEA3664600	ERR1136803
SAMEA3664599	ERR1136802
SAMEA3664598	ERR1136801
SAMEA3664597	ERR1136800
SAMEA3664596	ERR1136799
SAMEA3664595	ERR1136798
SAMEA3664594	ERR1136797
SAMEA3664593	ERR1136796
SAMEA3664592	ERR1136795
SAMEA3664591	ERR1136794
SAMEA3664590	ERR1136793
SAMEA3664589	ERR1136792
SAMEA3664588	ERR1136791
SAMEA3664587	ERR1136790
SAMEA3664586	ERR1136789
SAMEA3664585	ERR1136788
SAMEA3664584	ERR1136787
SAMEA3664583	ERR1136786
SAMEA3664582	ERR1136785
SAMEA3664581	ERR1136784
SAMEA3664580	ERR1136783
SAMEA3664579	ERR1136782
SAMEA3664578	ERR1136781
SAMEA3664577	ERR1136780
SAMEA3664576	ERR1136779
SAMEA3664575	ERR1136778
SAMEA3664574	ERR1136777
SAMEA3664572	ERR1136775
SAMEA3664571	ERR1136774
SAMEA3664570	ERR1136773
SAMEA3664569	ERR1136772
SAMEA3664568	ERR1136771
SAMEA3664567	ERR1136770
SAMEA3664566	ERR1136769
SAMEA3664565	ERR1136768
SAMEA3664564	ERR1136767
SAMEA3664563	ERR1136766
SAMEA3664562	ERR1136765
SAMEA3664561	ERR1136764
SAMEA3664559	ERR1136762
SAMEA3664558	ERR1136761
SAMEA3664557	ERR1136760
SAMEA3664556	ERR1136759
SAMEA3664555	ERR1136758
SAMEA3664554	ERR1136757
SAMEA3664553	ERR1136756
SAMEA3664552	ERR1136755
SAMEA3664551	ERR1136754
SAMEA3664549	ERR1136752
SAMEA3664547	ERR1136750
SAMEA3664546	ERR1136749
SAMEA3664545	ERR1136748
SAMEA3664544	ERR1136747
SAMEA3664543	ERR1136746
SAMEA3664542	ERR1136745
SAMEA3664541	ERR1136744
SAMEA3664540	ERR1136743
SAMEA3664539	ERR1136742
SAMEA3664538	ERR1136741
SAMEA3664537	ERR1136740
SAMEA3664536	ERR1136739
SAMEA3664535	ERR1136738
SAMEA3664534	ERR1136737
SAMEA3664533	ERR1136736
SAMEA3664532	ERR1136735
SAMEA3664531	ERR1136734
SAMEA3664530	ERR1136733
SAMEA3664529	ERR1136732
SAMEA3664528	ERR1136731
SAMEA3664527	ERR1136730
SAMEA3664526	ERR1136729
SAMEA3664523	ERR1136726
SAMEA3664522	ERR1136725
SAMEA3664521	ERR1136724
SAMEA3664520	ERR1136723
SAMEA3664519	ERR1136722
SAMEA3664518	ERR1136721
SAMEA3664517	ERR1136720
SAMEA3664516	ERR1136719
SAMEA3664515	ERR1136718
SAMEA3664514	ERR1136717
SAMEA3664513	ERR1136716
SAMEA3664512	ERR1136715
SAMEA3664511	ERR1136714
SAMEA3664510	ERR1136713
SAMEA3664509	ERR1136712
SAMEA3664507	ERR1136710
SAMEA3664506	ERR1136709
SAMEA3664505	ERR1136708
SAMEA3664504	ERR1136707
SAMEA3664503	ERR1136706
SAMEA3664502	ERR1136705
SAMEA3664501	ERR1136704
SAMEA3664500	ERR1136703
SAMEA3664498	ERR1136701
SAMEA3664496	ERR1136699
SAMEA3664495	ERR1136698
SAMEA3664494	ERR1136697
SAMEA3664493	ERR1136696
SAMEA3664492	ERR1136695
SAMEA3664491	ERR1136694
SAMEA3664490	ERR1136693
SAMEA3665071	ERR1136692
SAMEA3665068	ERR1136689
SAMEA3665067	ERR1136688
SAMEA3665066	ERR1136687
SAMEA3665065	ERR1136686
SAMEA3665064	ERR1136685
SAMEA3665061	ERR1136682
SAMEA3665060	ERR1136681
SAMEA3665059	ERR1136680
SAMEA3665056	ERR1136677
SAMEA3665053	ERR1136674
SAMEA3665052	ERR1136673
SAMEA3665051	ERR1136672
SAMEA3665050	ERR1136671
SAMEA3665049	ERR1136670
SAMEA3665048	ERR1136669
SAMEA3665047	ERR1136668
SAMEA3665046	ERR1136667
SAMEA3665044	ERR1136665
SAMEA3665043	ERR1136664
SAMEA3665038	ERR1136659
SAMEA3665037	ERR1136658
SAMEA3665036	ERR1136657
SAMEA3665035	ERR1136656
SAMEA3665033	ERR1136654
SAMEA3665031	ERR1136652
SAMEA3665030	ERR1136651
SAMEA3665026	ERR1136647
SAMEA3665024	ERR1136645
SAMEA3665021	ERR1136642
SAMEA3665019	ERR1136640
SAMEA3665018	ERR1136639
SAMEA3665016	ERR1136637
SAMEA3665014	ERR1136635
SAMEA3665013	ERR1136634
SAMEA3664891	ERR1136633
SAMEA3664890	ERR1136632
SAMEA3664889	ERR1136631
SAMEA3664888	ERR1136630
SAMEA3664887	ERR1136629
SAMEA3664886	ERR1136628
SAMEA3664885	ERR1136627
SAMEA3664884	ERR1136626
SAMEA3664883	ERR1136625
SAMEA3664882	ERR1136624
SAMEA3664879	ERR1136621
SAMEA3664878	ERR1136620
SAMEA3664877	ERR1136619
SAMEA3664876	ERR1136618
SAMEA3646769	ERR1110464
SAMEA3646768	ERR1110463
SAMEA3646767	ERR1110462
SAMEA3646764	ERR1110459
SAMEA3646763	ERR1110458
SAMEA3646759	ERR1110454
SAMEA3646758	ERR1110453
SAMEA3646757	ERR1110452
SAMEA3646752	ERR1110450
SAMEA3646751	ERR1110449
SAMEA3646750	ERR1110448
SAMEA3646749	ERR1110447
SAMEA3646748	ERR1110446
SAMEA3646747	ERR1110445
SAMEA3646746	ERR1110444
SAMEA3646745	ERR1110443
SAMEA3646744	ERR1110442
SAMEA3646740	ERR1110441
SAMEA3646732	ERR1110439
SAMEA3646725	ERR1110436
SAMEA3646721	ERR1110435
SAMEA3646720	ERR1110434
SAMEA3646719	ERR1110433
SAMEA3646756	ERR1110366
SAMEA3646754	ERR1110364
SAMEA3646753	ERR1110363
SAMEA3646743	ERR1110362
SAMEA3646742	ERR1110361
SAMEA3646741	ERR1110360
SAMEA3646739	ERR1110359
SAMEA3646737	ERR1110358
SAMEA3646727	ERR1110355
SAMEA3646722	ERR1110353
SAMEA3646718	ERR1110352
SAMEA3646738	ERR1110351
SAMEA3646736	ERR1110350
SAMEA3646735	ERR1110349
SAMEA3646734	ERR1110348
SAMEA3646730	ERR1110347
SAMEA3646729	ERR1110346
SAMEA3646728	ERR1110345
SAMEA3646724	ERR1110344
SAMEA3646723	ERR1110343
SAMEA3646717	ERR1110342
SAMEA3646705	ERR1110341
SAMEA3646704	ERR1110340
SAMEA3646697	ERR1110339
SAMEA3646692	ERR1110338
SAMEA3646691	ERR1110337
SAMEA3646688	ERR1110336
SAMEA3646687	ERR1110335
SAMEA3646682	ERR1110334
SAMEA3646677	ERR1110333
SAMEA3646673	ERR1110332
SAMEA3646672	ERR1110331
SAMEA3646716	ERR1110330
SAMEA3646715	ERR1110329
SAMEA3646714	ERR1110328
SAMEA3646713	ERR1110327
SAMEA3646712	ERR1110326
SAMEA3646711	ERR1110325
SAMEA3646710	ERR1110324
SAMEA3646709	ERR1110323
SAMEA3646708	ERR1110322
SAMEA3646707	ERR1110321
SAMEA3646706	ERR1110320
SAMEA3646703	ERR1110319
SAMEA3646702	ERR1110318
SAMEA3646701	ERR1110317
SAMEA3646700	ERR1110316
SAMEA3646699	ERR1110315
SAMEA3646698	ERR1110314
SAMEA3646696	ERR1110313
SAMEA3646695	ERR1110312
SAMEA3646694	ERR1110311
SAMEA3646693	ERR1110310
SAMEA3646690	ERR1110309
SAMEA3646689	ERR1110308
SAMEA3646686	ERR1110307
SAMEA3646685	ERR1110306
SAMEA3646684	ERR1110305
SAMEA3646683	ERR1110304
SAMEA3646681	ERR1110303
SAMEA3646680	ERR1110302
SAMEA3646679	ERR1110301
SAMEA3646678	ERR1110300
SAMEA3646676	ERR1110299
SAMEA3646675	ERR1110298
SAMEA3646674	ERR1110297
SAMEA3646671	ERR1110279
SAMEA3665266	ERR1137684
SAMEA3665250	ERR1137676
SAMEA3665244	ERR1137674
SAMEA3665242	ERR1137673
SAMEA3665241	ERR1137672
SAMEA3665179	ERR1137669
SAMEA3665011	ERR1137668
SAMEA3665170	ERR1137655
SAMEA3665149	ERR1137654
SAMEA3665140	ERR1137653
SAMEA3665133	ERR1137652
SAMEA3665132	ERR1137651
SAMEA3665131	ERR1137650
SAMEA3665130	ERR1137649
SAMEA3665128	ERR1137648
SAMEA3665109	ERR1137647
SAMEA3665106	ERR1137646
SAMEA3665099	ERR1137645
SAMEA3665084	ERR1137644
SAMEA3665079	ERR1137643
SAMEA3665069	ERR1137642
SAMEA3664881	ERR1137641
SAMEA3664548	ERR1137637
SAMEA3665174	ERR1137625
SAMEA3665138	ERR1137624
SAMEA3665136	ERR1137623
SAMEA3665127	ERR1137622
SAMEA3665108	ERR1137621
SAMEA3665103	ERR1137620
SAMEA3665100	ERR1137619
SAMEA3665093	ERR1137618
SAMEA3665072	ERR1137617
SAMEA3665070	ERR1137616
SAMEA3665058	ERR1137615
SAMEA3665045	ERR1137614
SAMEA3665027	ERR1137613
SAMEA3665017	ERR1137611
SAMEA3664880	ERR1137610
SAMEA3664865	ERR1137609
SAMEA3664854	ERR1137608
SAMEA3664846	ERR1137607
SAMEA3664756	ERR1137605
SAMEA3664736	ERR1137604
SAMEA3664708	ERR1137603
SAMEA3665217	ERR1137597
SAMEA3665063	ERR1137596
SAMEA3665062	ERR1137595
SAMEA3665057	ERR1137594
SAMEA3665055	ERR1137593
SAMEA3665054	ERR1137592
SAMEA3665042	ERR1137591
SAMEA3665041	ERR1137590
SAMEA3665040	ERR1137589
SAMEA3665039	ERR1137588
SAMEA3665034	ERR1137587
SAMEA3665032	ERR1137586
SAMEA3665029	ERR1137585
SAMEA3665028	ERR1137584
SAMEA3665023	ERR1137583
SAMEA3665022	ERR1137582
SAMEA3665020	ERR1137581
SAMEA3665015	ERR1137580
SAMEA3664716	ERR1137579
SAMEA3664715	ERR1137578
SAMEA3664694	ERR1137577
SAMEA3664692	ERR1137576
SAMEA3664679	ERR1137575
SAMEA3664671	ERR1137574
SAMEA3664668	ERR1137573
SAMEA3664663	ERR1137572
SAMEA3664798	ERR1137430
SAMEA3664793	ERR1137429
SAMEA3664790	ERR1137428
SAMEA3664789	ERR1137427
SAMEA3664788	ERR1137426
SAMEA3664777	ERR1137425
SAMEA3664770	ERR1137424
SAMEA3664759	ERR1137423
SAMEA3664758	ERR1137422
SAMEA3664754	ERR1137421
SAMEA3664753	ERR1137420
SAMEA3664752	ERR1137419
SAMEA3664751	ERR1137418
SAMEA3664750	ERR1137417
SAMEA3664744	ERR1137416
SAMEA3664743	ERR1137415
SAMEA3664742	ERR1137414
SAMEA3664741	ERR1137413
SAMEA3664740	ERR1137412
SAMEA3664738	ERR1137411
SAMEA3664737	ERR1137410
SAMEA3664735	ERR1137409
SAMEA3664733	ERR1137408
SAMEA3664732	ERR1137407
SAMEA3664731	ERR1137406
SAMEA3664730	ERR1137405
SAMEA3664729	ERR1137404
SAMEA3664728	ERR1137403
SAMEA3664727	ERR1137402
SAMEA3664726	ERR1137401
SAMEA3664724	ERR1137400
SAMEA3664723	ERR1137399
SAMEA3664721	ERR1137398
SAMEA3664719	ERR1137397
SAMEA3664625	ERR1137395
SAMEA3664612	ERR1137394
SAMEA3664550	ERR1137393
SAMEA3664782	ERR1137372
SAMEA3664781	ERR1137371
SAMEA3664780	ERR1137370
SAMEA3664779	ERR1137369
SAMEA3665009	ERR1137362
SAMEA3665008	ERR1137361
SAMEA3665007	ERR1137360
SAMEA3665006	ERR1137359
SAMEA3665005	ERR1137358
SAMEA3665004	ERR1137357
SAMEA3665003	ERR1137356
SAMEA3664999	ERR1137355
SAMEA3664998	ERR1137354
SAMEA3664996	ERR1137353
SAMEA3664995	ERR1137352
SAMEA3664994	ERR1137351
SAMEA3664993	ERR1137350
SAMEA3664991	ERR1137349
SAMEA3664990	ERR1137348
SAMEA3664989	ERR1137347
SAMEA3664988	ERR1137346
SAMEA3664905	ERR1137345
SAMEA3664904	ERR1137344
SAMEA3664903	ERR1137343
SAMEA3664902	ERR1137342
SAMEA3664901	ERR1137341
SAMEA3664900	ERR1137340
SAMEA3664898	ERR1137339
SAMEA3664897	ERR1137338
SAMEA3664895	ERR1137337
SAMEA3664894	ERR1137336
SAMEA3664892	ERR1137335
SAMEA3664796	ERR1137334
SAMEA3664795	ERR1137333
SAMEA3664794	ERR1137332
SAMEA3664792	ERR1137331
SAMEA3664791	ERR1137330
SAMEA3664787	ERR1137329
SAMEA3664641	ERR1137327
SAMEA3664619	ERR1137326
SAMEA3664992	ERR1137325
SAMEA3664987	ERR1137324
SAMEA3664985	ERR1137323
SAMEA3664984	ERR1137322
SAMEA3664982	ERR1137321
SAMEA3664980	ERR1137320
SAMEA3664979	ERR1137319
SAMEA3664978	ERR1137318
SAMEA3664977	ERR1137317
SAMEA3664976	ERR1137316
SAMEA3664975	ERR1137315
SAMEA3664973	ERR1137314
SAMEA3664972	ERR1137313
SAMEA3664971	ERR1137312
SAMEA3664970	ERR1137311
SAMEA3664969	ERR1137310
SAMEA3664968	ERR1137309
SAMEA3664967	ERR1137308
SAMEA3664966	ERR1137307
SAMEA3664965	ERR1137306
SAMEA3664964	ERR1137305
SAMEA3664963	ERR1137304
SAMEA3664961	ERR1137303
SAMEA3664960	ERR1137302
SAMEA3664959	ERR1137301
SAMEA3664958	ERR1137300
SAMEA3664957	ERR1137299
SAMEA3664956	ERR1137298
SAMEA3664955	ERR1137297
SAMEA3664827	ERR1137294
SAMEA3664826	ERR1137293
SAMEA3664825	ERR1137292
SAMEA3664824	ERR1137291
SAMEA3664823	ERR1137290
SAMEA3664822	ERR1137289
SAMEA3664819	ERR1137288
SAMEA3664816	ERR1137287
SAMEA3664812	ERR1137286
SAMEA3664811	ERR1137285
SAMEA3664809	ERR1137284
SAMEA3664805	ERR1137283
SAMEA3664804	ERR1137282
SAMEA3664767	ERR1137281
SAMEA3664766	ERR1137280
SAMEA3664765	ERR1137279
SAMEA3664764	ERR1137278
SAMEA3664763	ERR1137277
SAMEA3664762	ERR1137276
SAMEA3664760	ERR1137275
SAMEA3664953	ERR1137274
SAMEA3664950	ERR1137273
SAMEA3664949	ERR1137272
SAMEA3664948	ERR1137271
SAMEA3664947	ERR1137270
SAMEA3664943	ERR1137269
SAMEA3664942	ERR1137268
SAMEA3664941	ERR1137267
SAMEA3664940	ERR1137266
SAMEA3664939	ERR1137265
SAMEA3664938	ERR1137264
SAMEA3664937	ERR1137263
SAMEA3664936	ERR1137262
SAMEA3664935	ERR1137261
SAMEA3664934	ERR1137260
SAMEA3664933	ERR1137259
SAMEA3664931	ERR1137258
SAMEA3664930	ERR1137257
SAMEA3664929	ERR1137256
SAMEA3664928	ERR1137255
SAMEA3664927	ERR1137254
SAMEA3664924	ERR1137253
SAMEA3664923	ERR1137252
SAMEA3664922	ERR1137251
SAMEA3664921	ERR1137250
SAMEA3664919	ERR1137249
SAMEA3664918	ERR1137248
SAMEA3664917	ERR1137247
SAMEA3664916	ERR1137246
SAMEA3664915	ERR1137245
SAMEA3664871	ERR1137244
SAMEA3664844	ERR1137240
SAMEA3664833	ERR1137239
SAMEA3664831	ERR1137238
SAMEA3664768	ERR1137237
SAMEA3664573	ERR1137235
SAMEA3664560	ERR1137234
SAMEA3664525	ERR1137233
SAMEA3664508	ERR1137231
SAMEA3664499	ERR1137230
SAMEA3664497	ERR1137229
SAMEA3664952	ERR1137228
SAMEA3664944	ERR1137227
SAMEA3664874	ERR1137178
SAMEA3664873	ERR1137177
SAMEA3664872	ERR1137176
SAMEA3664867	ERR1137171
SAMEA3664862	ERR1137166
SAMEA3664859	ERR1137163
SAMEA3664858	ERR1137162
SAMEA3664857	ERR1137161
SAMEA3664855	ERR1137159
SAMEA3664851	ERR1137155
SAMEA3664848	ERR1137152
SAMEA3664843	ERR1137147
SAMEA3664842	ERR1137146
SAMEA3664841	ERR1137145
SAMEA3664840	ERR1137144
SAMEA3664838	ERR1137142
SAMEA3664837	ERR1137141
SAMEA3664836	ERR1137140
SAMEA3664835	ERR1137139
SAMEA3664829	ERR1137133
SAMEA3664808	ERR1137112
SAMEA3664776	ERR1137080
SAMEA3664775	ERR1137079
SAMEA3664774	ERR1137078
SAMEA3664773	ERR1137077
SAMEA3664772	ERR1137076
SAMEA3664771	ERR1137075
SAMEA3664913	ERR1136975
SAMEA3664912	ERR1136974
SAMEA3664911	ERR1136973
SAMEA3664910	ERR1136972
SAMEA3664909	ERR1136971
SAMEA3664908	ERR1136970
SAMEA3664907	ERR1136969
SAMEA3664906	ERR1136968
SAMEA3664682	ERR1136923
SAMEA3664681	ERR1136922
SAMEA3664615	ERR1136921
SAMEA3664606	ERR1136920
SAMEA3664604	ERR1136919
SAMEA3646770	ERR1110474
SAMEA3646766	ERR1110473
SAMEA3646765	ERR1110472
SAMEA3646762	ERR1110471
SAMEA3646761	ERR1110470
SAMEA3646760	ERR1110469
SAMEA3646755	ERR1110451
SAMEA3646733	ERR1110440
SAMEA3646731	ERR1110438
SAMEA3646726	ERR1110437
SAMEA3665025	ERR1137685
SAMEA3664626	ERR1137666
SAMEA3664856	ERR1137640
SAMEA3664797	ERR1137606
SAMEA3664524	ERR1137602
SAMEA3664634	ERR1137571
SAMEA3664632	ERR1137570
SAMEA3664870	ERR1137296
SAMEA3664863	ERR1137295
SAMEA3664725	ERR1137236
SAMEA3664839	ERR1137143
SAMEA3664653	ERR1137667
SAMEA2467010	ERR479023
SAMEA2467028	ERR478989
SAMEA2466902	ERR479326
SAMEA2466901	ERR479168
SAMEA2466887	ERR479092
SAMEA2467038	ERR479160
SAMEA2467019	ERR479408
SAMEA2467012	ERR479400
SAMEA2467035	ERR479003
SAMEA2467014	ERR478997
SAMEA2467085	ERR479589
SAMEA2466985	ERR479342
SAMEA2467034	ERR479212
SAMEA2467011	ERR479036
SAMEA2467036	ERR478993
SAMEA2466982	ERR479269
SAMEA2467029	ERR479381
SAMEA2467033	ERR479373
SAMEA2466913	ERR479273
SAMEA2467026	ERR479206
SAMEA2467030	ERR479082
SAMEA2467027	ERR479062
SAMEA2467031	ERR478979
SAMEA2466965	ERR478967
SAMEA2467082	ERR479575
SAMEA2466892	ERR479340
SAMEA2466912	ERR479005
SAMEA2466911	ERR478975
SAMEA2466980	ERR479404
SAMEA2467020	ERR479297
SAMEA2466900	ERR479096
SAMEA2467017	ERR479048
SAMEA2467021	ERR478983
SAMEA2466898	ERR479394
SAMEA2466909	ERR479275
SAMEA2466933	ERR479102
SAMEA2466903	ERR479064
SAMEA2467022	ERR479289
SAMEA2467016	ERR479266
SAMEA2467041	ERR479186
SAMEA2466979	ERR479172
SAMEA2467024	ERR479135
SAMEA2467018	ERR479131
SAMEA2467039	ERR478961
SAMEA2467084	ERR479596
SAMEA2466930	ERR479226
SAMEA2467009	ERR479040
SAMEA2466954	ERR479200
SAMEA2466956	ERR479361
SAMEA2466947	ERR479149
SAMEA2466998	ERR479147
SAMEA2466934	ERR479356
SAMEA2466946	ERR479303
SAMEA2466941	ERR479038
SAMEA2466908	ERR479194
SAMEA2466972	ERR479114
SAMEA2466917	ERR479354
SAMEA2466963	ERR479224
SAMEA2467007	ERR479176
SAMEA2466984	ERR479139
SAMEA2467075	ERR479557
SAMEA2467052	ERR479511
SAMEA2467076	ERR479503
SAMEA2467055	ERR479483
SAMEA2467057	ERR479471
SAMEA2467072	ERR479459
SAMEA2466955	ERR479254
SAMEA2467074	ERR479541
SAMEA2467065	ERR479431
SAMEA2466991	ERR479258
SAMEA2466968	ERR479248
SAMEA2466928	ERR479285
SAMEA2467002	ERR479174
SAMEA2466987	ERR479084
SAMEA2466915	ERR478985
SAMEA2466937	ERR479350
SAMEA2467080	ERR479495
SAMEA2467054	ERR479491
SAMEA2467060	ERR479455
SAMEA2466970	ERR479338
SAMEA2466931	ERR479145
SAMEA2466997	ERR479074
SAMEA2467047	ERR479533
SAMEA2466964	ERR479418
SAMEA2466942	ERR479066
SAMEA2466938	ERR479253
SAMEA2467070	ERR479507
SAMEA2467078	ERR479443
SAMEA2466990	ERR479279
SAMEA2467004	ERR479222
SAMEA2466976	ERR479180
SAMEA2466926	ERR479244
SAMEA2466957	ERR479078
SAMEA2466993	ERR479011
SAMEA2467046	ERR479537
SAMEA2467050	ERR479523
SAMEA2467059	ERR479463
SAMEA2467063	ERR479439
SAMEA2466936	ERR479369
SAMEA2466992	ERR479311
SAMEA2467001	ERR479293
SAMEA2467049	ERR479527
SAMEA2467073	ERR479487
SAMEA2467058	ERR479467
SAMEA2467064	ERR479435
SAMEA2466932	ERR479334
SAMEA2466983	ERR479352
SAMEA2467005	ERR478969
SAMEA2467079	ERR479569
SAMEA2467043	ERR479553
SAMEA2467044	ERR479549
SAMEA2467067	ERR479515
SAMEA2467068	ERR479479
SAMEA2467061	ERR479451
SAMEA2467077	ERR479427
SAMEA2466948	ERR479416
SAMEA2466944	ERR479117
SAMEA2466922	ERR479358
SAMEA2466988	ERR479318
SAMEA2466986	ERR479237
SAMEA2467071	ERR479565
SAMEA2467069	ERR479561
SAMEA2467048	ERR479531
SAMEA2467056	ERR479475
SAMEA2466973	ERR479032
SAMEA2466927	ERR479390
SAMEA2467045	ERR479545
SAMEA2467051	ERR479519
SAMEA2466916	ERR479141
SAMEA2467053	ERR479499
SAMEA2467062	ERR479447
SAMEA2467066	ERR479422
SAMEA2466989	ERR479166
SAMEA2466904	ERR479056
SAMEA2466996	ERR479127
SAMEA2737729	ERR589588
SAMEA2737864	ERR589859
SAMEA2737720	ERR589579
SAMEA2737771	ERR589766
SAMEA2737841	ERR589836
SAMEA2737806	ERR589801
SAMEA2737858	ERR589853
SAMEA2737754	ERR589749
SAMEA2737813	ERR589808
SAMEA2737707	ERR589566
SAMEA2737861	ERR589856
SAMEA2737856	ERR589851
SAMEA2737873	ERR589868
SAMEA2737844	ERR589839
SAMEA2737816	ERR589811
SAMEA2737723	ERR589582
SAMEA2737825	ERR589820
SAMEA2737853	ERR589848
SAMEA2737799	ERR589794
SAMEA2737797	ERR589792
SAMEA2737830	ERR589825
SAMEA2737850	ERR589845
SAMEA2737831	ERR589826
SAMEA2737823	ERR589818
SAMEA2737693	ERR589552
SAMEA2737867	ERR589862
SAMEA2737818	ERR589813
SAMEA2737790	ERR589785
SAMEA2737832	ERR589827
SAMEA2737807	ERR589802
SAMEA2737803	ERR589798
SAMEA2737681	ERR589539
SAMEA2737874	ERR589869
SAMEA2737872	ERR589867
SAMEA2737795	ERR589790
SAMEA2737815	ERR589810
SAMEA2737876	ERR589871
SAMEA2737686	ERR589545
SAMEA2737734	ERR589593
SAMEA2737866	ERR589861
SAMEA2737802	ERR589797
SAMEA2737798	ERR589793
SAMEA2737877	ERR589872
SAMEA2737860	ERR589855
SAMEA2737878	ERR589873
SAMEA2737870	ERR589865
SAMEA2737766	ERR589761
SAMEA2737789	ERR589784
SAMEA2737801	ERR589796
SAMEA2737810	ERR589805
SAMEA2737793	ERR589788
SAMEA2737862	ERR589857
SAMEA2737759	ERR589754
SAMEA2737869	ERR589864
SAMEA2737834	ERR589829
SAMEA2737800	ERR589795
SAMEA2737843	ERR589838
SAMEA2737817	ERR589812
SAMEA2737814	ERR589809
SAMEA2737738	ERR589733
SAMEA2737683	ERR589542
SAMEA2737746	ERR589741
SAMEA2737848	ERR589843
SAMEA2737742	ERR589737
SAMEA2737715	ERR589574
SAMEA2737696	ERR589555
SAMEA2737670	ERR589528
SAMEA2737687	ERR589546
SAMEA2737725	ERR589584
SAMEA2737718	ERR589577
SAMEA2737749	ERR589744
SAMEA2737785	ERR589780
SAMEA2737772	ERR589767
SAMEA2737701	ERR589560
SAMEA2737713	ERR589572
SAMEA2737689	ERR589548
SAMEA2737764	ERR589759
SAMEA2737776	ERR589771
SAMEA2737691	ERR589550
SAMEA2737769	ERR589764
SAMEA2737737	ERR589732
SAMEA2737774	ERR589769
SAMEA2737706	ERR589565
SAMEA2737732	ERR589591
SAMEA2737669	ERR589527
SAMEA2737745	ERR589740
SAMEA2737674	ERR589532
SAMEA2737781	ERR589776
SAMEA2737751	ERR589746
SAMEA2737836	ERR589831
SAMEA2737652	ERR589443
SAMEA2737875	ERR589870
SAMEA2737717	ERR589576
SAMEA2737672	ERR589530
SAMEA2737721	ERR589580
SAMEA2737710	ERR589569
SAMEA2737779	ERR589774
SAMEA2737680	ERR589538
SAMEA2737702	ERR589561
SAMEA2737741	ERR589736
SAMEA2737685	ERR589544
SAMEA2737761	ERR589756
SAMEA2737756	ERR589751
SAMEA2737791	ERR589786
SAMEA2737728	ERR589587
SAMEA2737699	ERR589558
SAMEA2737762	ERR589757
SAMEA2737697	ERR589556
SAMEA2737859	ERR589854
SAMEA2737682	ERR589540
SAMEA2737833	ERR589828
SAMEA2737748	ERR589743
SAMEA2737703	ERR589562
SAMEA2737695	ERR589554
SAMEA2737700	ERR589559
SAMEA2737712	ERR589571
SAMEA2737688	ERR589547
SAMEA2737714	ERR589573
SAMEA2737724	ERR589583
SAMEA2737775	ERR589770
SAMEA2737739	ERR589734
SAMEA2737727	ERR589586
SAMEA2737708	ERR589567
SAMEA2737787	ERR589782
SAMEA2737838	ERR589833
SAMEA2737750	ERR589745
SAMEA2737753	ERR589748
SAMEA2737673	ERR589531
SAMEA2737704	ERR589563
SAMEA2737755	ERR589750
SAMEA2737783	ERR589778
SAMEA2737740	ERR589735
SAMEA2737698	ERR589557
SAMEA2737679	ERR589537
SAMEA2737722	ERR589581
SAMEA2737778	ERR589773
SAMEA2737747	ERR589742
SAMEA2737768	ERR589763
SAMEA2737760	ERR589755
SAMEA2737676	ERR589534
SAMEA2737733	ERR589592
SAMEA2737730	ERR589589
SAMEA2737678	ERR589536
SAMEA2737675	ERR589533
SAMEA2737694	ERR589553
SAMEA2737809	ERR589804
SAMEA2737660	ERR589505
SAMEA2737684	ERR589543
SAMEA2737784	ERR589779
SAMEA2737767	ERR589762
SAMEA2737726	ERR589585
SAMEA2737743	ERR589738
SAMEA2737847	ERR589842
SAMEA2737780	ERR589775
SAMEA2737736	ERR589595
SAMEA2737782	ERR589777
SAMEA2737752	ERR589747
SAMEA2737677	ERR589535
SAMEA2737731	ERR589590
SAMEA2737735	ERR589594
SAMEA2737777	ERR589772
SAMEA2737654	ERR589452
SAMEA2737653	ERR589448
SAMN15195538	SRR11977465
SAMN15195433	SRR11973597
SAMN15195449	SRR11973589
SAMN15195436	SRR11973584
SAMN15195441	SRR11973579
SAMN15195527	SRR11977456
SAMN15195532	SRR11977471
SAMN15195523	SRR11977460
SAMN15195526	SRR11977457
SAMN15195443	SRR11973595
SAMN15195444	SRR11973594
SAMN15195448	SRR11973590
SAMN15195411	SRR11971759
SAMN15195430	SRR11971748
SAMN15195413	SRR11971747
SAMN15195534	SRR11977469
SAMN15195531	SRR11977472
SAMN15195530	SRR11977473
SAMN15195540	SRR11977462
SAMN15195417	SRR11971743
SAMN15195541	SRR11977461
SAMN15195435	SRR11973585
SAMN15195422	SRR11971756
SAMN15195416	SRR11971744
SAMN15195425	SRR11971753
SAMN15195524	SRR11977459
SAMN15195429	SRR11971749
SAMN15195533	SRR11977470
SAMN15195536	SRR11977467
