#mpa_v31_CHOCOPhlAn_201901
clade_name	NCBI_tax_id	Subj054_time3_S43_metaphlan3_new	Subj054_time2_S42_metaphlan3_new	Subj054_time1_S41_metaphlan3_new	Subj053_time2_S40_metaphlan3_new	Subj053_time1_S39_metaphlan3	Subj052_time2_S38_metaphlan3	Subj052_time1_S37_metaphlan3	Subj049_time1_S36_metaphlan3	Subj045_time1_S35_metaphlan3	Subj044_time1_S34_metaphlan3	Subj043_time2_S33_metaphlan3	Subj043_time1_S32_metaphlan3	Subj042_time1_S31_metaphlan3	Subj041_time1_S30_metaphlan3	Subj040_time1_S29_metaphlan3	Subj039_time2_S28_metaphlan3	Subj039_time1_S27_metaphlan3	Subj035_time1_S26_metaphlan3	Subj034_time2_S25_metaphlan3	Subj034_time1_S24_metaphlan3	Subj032_time2_S23_metaphlan3	Subj032_time1_S22_metaphlan3	Subj031_time1_S21_metaphlan3	Subj030_time3_S20_metaphlan3	Subj030_time2_S19_metaphlan3	Subj030_time1_S18_metaphlan3	Subj021_time2_S17_metaphlan3	Subj021_time1_S16_metaphlan3	Subj020_time1_S15_metaphlan3	Subj017_time1_ReExtract_S44_metaphlan3	Subj016_time2_S14_metaphlan3	Subj016_time1_S13_metaphlan3	Subj015_time2_S12_metaphlan3	Subj014_time1_S11_metaphlan3	Subj013_time1_S10_metaphlan3	Subj011_time2_S9_metaphlan3	Subj011_time1_S8_metaphlan3	Subj008_time2_S7_metaphlan3	Subj008_time1_S6_metaphlan3	Subj007_time1_S5_metaphlan3	Subj004_time1_S4_metaphlan3	Subj003_time1_S3_metaphlan3	Subj001_time2_S2_metaphlan3	Subj001_time1_S1_metaphlan3
k__Viruses|p__Viruses_unclassified	10239|	0.0914106895151714	0.1229134366576868	0.2138290382340388	7.154959707177252	12.32161803818146	0.9405511423849362	0.8511075682149895	0.1638765614813299	34.162972681083616	0.2489473597624895	27.6529286230632	3.061681323718578	54.97172540734775	33.23751591102939	2.046042127813403	33.09910946824168	52.86520426375756	0.4751394781167257	0.3916459831530415	0.2340072917418975	35.50659995796591	8.540836732284033	1.870096335375312	6.819579844530389	2.150568587501701	0.5169222062861248	0.1259617215561368	32.617866759921654	37.301709772149	3.4896436640006425	1.9301620639394008	2.3075124216842786	0.2107470815334773	0.3649421802659188	0.020603173046387	4.000588917140617	0.3961488483519159	0.4903655045268799	1.0177798236338766	0.2958601298561907	0.8732118058288911	0.4068226663114756	38.48909964779845	23.680976623117363
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified	10239||	0.0914106895151714	0.1229134366576868	0.2138290382340388	7.154959707177252	12.32161803818146	0.9405511423849362	0.8511075682149895	0.1638765614813299	34.162972681083616	0.2489473597624895	27.6529286230632	3.061681323718578	54.97172540734775	33.23751591102939	2.046042127813403	33.09910946824168	52.86520426375756	0.4751394781167257	0.3916459831530415	0.2340072917418975	35.50659995796591	8.540836732284033	1.870096335375312	6.819579844530389	2.150568587501701	0.5169222062861248	0.1259617215561368	32.617866759921654	37.301709772149	3.4896436640006425	1.9301620639394008	2.3075124216842786	0.2107470815334773	0.3649421802659188	0.020603173046387	4.000588917140617	0.3961488483519159	0.4903655045268799	1.0177798236338766	0.2958601298561907	0.8732118058288911	0.4068226663114756	38.48909964779845	23.680976623117363
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Caudovirales	10239|||28883	0.0914106895151714	0.1229134366576868	0.1855526222724602	7.117058641368458	12.32161803818146	0.9405511423849362	0.8511075682149895	0.1638765614813299	34.162972681083616	0.2489473597624895	27.6529286230632	1.7555075193328726	54.97172540734775	33.2322681132552	2.000723306763528	33.08732729524764	52.86029377528324	0.4751394781167257	0.3701773520430132	0.2340072917418975	35.50659995796591	8.540836732284033	1.870096335375312	6.819579844530389	2.047115523638384	0.5169222062861248	0.0808055673512265	32.613264643246346	36.83915025299553	3.299144235123465	1.9301620639394008	2.3075124216842786	0.2107470815334773	0.3570542442692437	0.020603173046387	3.973009328024869	0.1106516030800928	0.4903655045268799	0.9256797537816444	0.2958601298561907	0.8434125491262852	0.4068226663114756	38.48494660300162	23.64686215052514
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Caudovirales|f__Caudovirales_unclassified	10239|||28883|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0183660406784272	0	0	0	0	0.6297622057375385	0.025697017767338	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Caudovirales|f__Caudovirales_unclassified|g__Caudovirales_unclassified	10239|||28883||	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0183660406784272	0	0	0	0	0.6297622057375385	0.025697017767338	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Caudovirales|f__Caudovirales_unclassified|g__Caudovirales_unclassified|s__Enterobacteria_phage_P4	10239|||28883|||10680	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0183660406784272	0	0	0	0	0.6297622057375385	0.025697017767338	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Caudovirales|f__Myoviridae	10239|||28883|10662	0	0.029108362849613	0.0547736701954894	0	0.0181170191415903	0	0	0	0.6218319730539271	0	0	0.0220401676874802	0	0	0	0	0	0.0784431181878699	0	0	0.1408041618410469	0	1.593449411679513	0	0	0	0	0	0	0.8352855457106337	0.0615137071630695	0.0931695485127126	0	0	0	0	0.0524634231223949	0.0811342480257937	0.1231328420880328	0	0	0	0	0
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Caudovirales|f__Myoviridae|g__Cd119virus	10239|||28883|10662|1912144	0	0	0	0	0	0	0	0	0.008932386416202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Caudovirales|f__Myoviridae|g__Cd119virus|s__Clostridium_phage_phiMMP02	10239|||28883|10662|1912144|1204534	0	0	0	0	0	0	0	0	0.0025020190826487	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Caudovirales|f__Myoviridae|g__Cd119virus|s__Clostridium_virus_phiC2	10239|||28883|10662|1912144|262071	0	0	0	0	0	0	0	0	0.0064303673335533	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Caudovirales|f__Myoviridae|g__Elvirus	10239|||28883|10662|1984786	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1408041618410469	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Caudovirales|f__Myoviridae|g__Elvirus|s__Pseudomonas_virus_EL	10239|||28883|10662|1984786|1984787	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1408041618410469	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Caudovirales|f__Myoviridae|g__Felixo1virus	10239|||28883|10662|1198140	0	0	0	0	0	0	0	0	0.6129055296759263	0	0	0	0	0	0	0	0	0	0	0	0	0	1.593449411679513	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Caudovirales|f__Myoviridae|g__Felixo1virus|s__Escherichia_virus_wV8	10239|||28883|10662|1198140|1965385	0	0	0	0	0	0	0	0	0.5610406352952241	0	0	0	0	0	0	0	0	0	0	0	0	0	1.33202794029661	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Caudovirales|f__Myoviridae|g__Felixo1virus|s__Salmonella_virus_FelixO1	10239|||28883|10662|1198140|1985310	0	0	0	0	0	0	0	0	0.051864894380702	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2614271610138122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Caudovirales|f__Myoviridae|g__Kpp10virus	10239|||28883|10662|1925779	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0811342480257937	0.1231328420880328	0	0	0	0	0
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Caudovirales|f__Myoviridae|g__Kpp10virus|s__Pseudomonas_virus_KPP10	10239|||28883|10662|1925779|1925781	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0811342480257937	0.1231328420880328	0	0	0	0	0
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Caudovirales|f__Myoviridae|g__Myoviridae_unclassified	10239|||28883|10662|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0784431181878699	0	0	0	0	0	0	0	0	0	0	0	0.670712557150546	0.0615137071630695	0.0931695485127126	0	0	0	0	0.0524634231223949	0	0	0	0	0	0	0
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Caudovirales|f__Myoviridae|g__Myoviridae_unclassified|s__Clostridium_phage_phiMMP04	10239|||28883|10662||1204535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0524634231223949	0	0	0	0	0	0	0
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Caudovirales|f__Myoviridae|g__Myoviridae_unclassified|s__Enterobacteria_phage_SfV	10239|||28883|10662||55884	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3510137658802464	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Caudovirales|f__Myoviridae|g__Myoviridae_unclassified|s__Enterobacteria_phage_phiP27	10239|||28883|10662||103807	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3196987912702995	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Caudovirales|f__Myoviridae|g__Myoviridae_unclassified|s__Lactobacillus_phage_phiAQ113	10239|||28883|10662||1206110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0784431181878699	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Caudovirales|f__Myoviridae|g__Myoviridae_unclassified|s__Lactobacillus_prophage_Lj771	10239|||28883|10662||139871	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0615137071630695	0.0931695485127126	0	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Caudovirales|f__Myoviridae|g__P1virus	10239|||28883|10662|186789	0	0.029108362849613	0.0547736701954894	0	0.0181170191415903	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Caudovirales|f__Myoviridae|g__P1virus|s__Escherichia_virus_P1	10239|||28883|10662|186789|10678	0	0.029108362849613	0.0547736701954894	0	0.0181170191415903	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Caudovirales|f__Myoviridae|g__P2virus	10239|||28883|10662|140410	0	0	0	0	0	0	0	0	0	0	0	0.0220401676874802	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1645729885600877	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Caudovirales|f__Myoviridae|g__P2virus|s__Enterobacteria_phage_fiAA91_ss	10239|||28883|10662|140410|1357825	0	0	0	0	0	0	0	0	0	0	0	0.0220401676874802	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1296196555219017	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Caudovirales|f__Myoviridae|g__P2virus|s__Escherichia_virus_P2	10239|||28883|10662|140410|10679	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0349533330381859	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Caudovirales|f__Podoviridae	10239|||28883|10744	0	0	0	0	0	0	0	0	0	0.0461507956948743	0.0609410534989755	0.228401441442851	0.0055587522092768	0.0051345068430533	0	0.0324587314835659	0.0181733262094035	0	0	0	0.1143620657206625	0	0	0	0.0562764175320847	0	0	0	0	0	0.0440816482284448	0	0	0	0	0	0	0	0	0	0	0.0404939128723959	0	0.0494578490173721
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Caudovirales|f__Podoviridae|g__Epsilon15virus	10239|||28883|10744|542960	0	0	0	0	0	0	0	0	0	0	0.0183557390057155	0.228401441442851	0	0	0	0	0	0	0	0	0	0	0	0	0.0562764175320847	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0494578490173721
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Caudovirales|f__Podoviridae|g__Epsilon15virus|s__Escherichia_phage_TL_2011b	10239|||28883|10744|542960|1124654	0	0	0	0	0	0	0	0	0	0	0	0.1933494117946879	0	0	0	0	0	0	0	0	0	0	0	0	0.0318972275520384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0232853978179858
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Caudovirales|f__Podoviridae|g__Epsilon15virus|s__Escherichia_virus_phiV10	10239|||28883|10744|542960|1982579	0	0	0	0	0	0	0	0	0	0	0.0183557390057155	0.035052029648163	0	0	0	0	0	0	0	0	0	0	0	0	0.0243791899800462	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0261724511993862
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Caudovirales|f__Podoviridae|g__Podoviridae_unclassified	10239|||28883|10744|	0	0	0	0	0	0	0	0	0	0.0461507956948743	0.04258531449326	0	0.0055587522092768	0.0051345068430533	0	0.0324587314835659	0.0181733262094035	0	0	0	0.1143620657206625	0	0	0	0	0	0	0	0	0	0.0440816482284448	0	0	0	0	0	0	0	0	0	0	0.0404939128723959	0	0
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Caudovirales|f__Podoviridae|g__Podoviridae_unclassified|s__Enterococcus_phage_EF62phi	10239|||28883|10744||977801	0	0	0	0	0	0	0	0	0	0.0461507956948743	0.04258531449326	0	0.0055587522092768	0.0051345068430533	0	0.0324587314835659	0.0181733262094035	0	0	0	0.1143620657206625	0	0	0	0	0	0	0	0	0	0.0440816482284448	0	0	0	0	0	0	0	0	0	0	0.0404939128723959	0	0
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Caudovirales|f__Siphoviridae	10239|||28883|10699	0.0914106895151714	0.0938050738080737	0.1307789520769707	7.117058641368458	12.303501019039867	0.9405511423849362	0.8511075682149895	0.1638765614813299	33.54114070802969	0.2027965640676151	27.59198756956422	1.5050659102025412	54.96616665513847	33.22713360641215	2.000723306763528	33.05485967826408	52.84212798049788	0.3966963599288557	0.3701773520430132	0.2340072917418975	35.2514337304042	8.540836732284033	0.2766469236957993	6.819579844530389	1.9724666616479976	0.5169222062861248	0.0808055673512265	32.613264643246346	36.83915025299553	1.834102756707066	1.7988752941424688	2.214342873171566	0.2107470815334773	0.3570542442692437	0.020603173046387	3.973009328024869	0.0581935857715179	0.4092341484721439	0.8025469116936117	0.2958601298561907	0.8434125491262852	0.3663287534390797	38.48494660300162	23.59740430150777
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Caudovirales|f__Siphoviridae|g__C2virus	10239|||28883|10699|186532	0	0.0032198127447268	0	0	0	0	0	0	0	0	0.1156880214526181	0.5978109779351591	0	0	0	0	0	0.0037214506788397	0	0.0049151405927485	0	0	0	0	0	0	0	0	0	0.164704722227317	0	0	0.0034611746967176	0	0.0029564502139267	0	0	0	0	0	0.0291983460715781	0	0	0
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Caudovirales|f__Siphoviridae|g__C2virus|s__Lactococcus_virus_bIL67	10239|||28883|10699|186532|36343	0	0	0	0	0	0	0	0	0	0	0	0.0289705759714323	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0899552756223235	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Caudovirales|f__Siphoviridae|g__C2virus|s__Lactococcus_virus_c2	10239|||28883|10699|186532|31537	0	0.0032198127447268	0	0	0	0	0	0	0	0	0.1156880214526181	0.5688404019637268	0	0	0	0	0	0.0037214506788397	0	0.0049151405927485	0	0	0	0	0	0	0	0	0	0.0747494466049935	0	0	0.0034611746967176	0	0.0029564502139267	0	0	0	0	0	0.0291983460715781	0	0	0
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Caudovirales|f__Siphoviridae|g__D3112virus	10239|||28883|10699|1623286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.446063520371836	0	0	0	0	0	0	0	0	0	0.0594519527053389	0	0	0	0	0
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Caudovirales|f__Siphoviridae|g__D3112virus|s__Pseudomonas_virus_D3112	10239|||28883|10699|1623286|10708	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.446063520371836	0	0	0	0	0	0	0	0	0	0.0594519527053389	0	0	0	0	0
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Caudovirales|f__Siphoviridae|g__Hk97virus	10239|||28883|10699|2169654	0	0	0	0	0.0092946071755533	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Caudovirales|f__Siphoviridae|g__Hk97virus|s__Escherichia_virus_HK544	10239|||28883|10699|2169654|2169923	0	0	0	0	0.0092946071755533	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Caudovirales|f__Siphoviridae|g__Kp36virus	10239|||28883|10699|1920860	0.0482503846653485	0.0390503194722586	0.0721384576990205	0.1622676936846915	0.1009386700813173	0.0187983024251961	0.0294342767373206	0.0402491349212809	32.226071157936026	0	0	0	0	0	0	0	0	0	0	0	0.1274106653278957	0	0	0	0	0	0	0	0	0.0779424197773619	0	0	0.0725036921763412	0	0	0	0	0	0	0	0	0	0	0.0303193096926704
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Caudovirales|f__Siphoviridae|g__Kp36virus|s__Klebsiella_virus_KP36	10239|||28883|10699|1920860|1920861	0.0482503846653485	0.0390503194722586	0.0721384576990205	0.1622676936846915	0.1009386700813173	0.0187983024251961	0.0294342767373206	0.0402491349212809	32.226071157936026	0	0	0	0	0	0	0	0	0	0	0	0.1274106653278957	0	0	0	0	0	0	0	0	0.0779424197773619	0	0	0.0725036921763412	0	0	0	0	0	0	0	0	0	0	0.0303193096926704
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Caudovirales|f__Siphoviridae|g__Phietavirus	10239|||28883|10699|1623298	0	0	0	0	0	0	0	0	0	0	0	0	0.0023554034785071	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0211839011109382	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Caudovirales|f__Siphoviridae|g__Phietavirus|s__Staphylococcus_phage_StauST398_3	10239|||28883|10699|1623298|1195071	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0211839011109382	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Caudovirales|f__Siphoviridae|g__Phietavirus|s__Staphylococcus_virus_PH15	10239|||28883|10699|1623298|399185	0	0	0	0	0	0	0	0	0	0	0	0	0.0023554034785071	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Caudovirales|f__Siphoviridae|g__Phifelvirus	10239|||28883|10699|1623299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0850429131991261	0.0178233354628976	0	0	0	0.0099303213643664	0	0	0.1201024594036465	0.1345006132864292	0	0	0	0	0	0.1984239182158532	0	0.0905744084584925	0	0.0140385762787115	0	0
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Caudovirales|f__Siphoviridae|g__Phifelvirus|s__Enterococcus_virus_FL3	10239|||28883|10699|1623299|1633151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0850429131991261	0.0178233354628976	0	0	0	0.0099303213643664	0	0	0.1201024594036465	0.1345006132864292	0	0	0	0	0	0.1984239182158532	0	0.0905744084584925	0	0.0140385762787115	0	0
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Caudovirales|f__Siphoviridae|g__Pis4avirus	10239|||28883|10699|1982370	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0367468474745317	0.3680832850973221	0	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Caudovirales|f__Siphoviridae|g__Pis4avirus|s__Vibrio_phage_pYD38_A	10239|||28883|10699|1982370|754051	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0367468474745317	0.3680832850973221	0	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Caudovirales|f__Siphoviridae|g__Sfi11virus	10239|||28883|10699|1623303	0	0	0	0	0	0	0	0	0	0.0073785413227134	0	0.021811602985536	0	0	0	0	0	0	0	0.0031732058905781	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Caudovirales|f__Siphoviridae|g__Sfi11virus|s__Streptococcus_phage_TP_J34	10239|||28883|10699|1623303|73422	0	0	0	0	0	0	0	0	0	0.0073785413227134	0	0.021811602985536	0	0	0	0	0	0	0	0.0031732058905781	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Caudovirales|f__Siphoviridae|g__Sfi21dt1virus	10239|||28883|10699|1623304	0.0255897065252115	0.0198928820830201	0.0050078542690884	0	0.006332971045278	0.8158910018593741	0	0	0.0132945764557844	0.0969901587583236	0.200015067540152	0.6534338307583037	0	0	0	0	0	0	0	0.022156965606589	0	0	0.0410108595931826	0	0	0.0378736402466868	0	0.0005232104804881	0	0	0	0.0448343939031815	0	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Caudovirales|f__Siphoviridae|g__Sfi21dt1virus|s__Streptococcus_phage_P7132	10239|||28883|10699|1623304|1971421	0	0	0	0	0	0.0823538768071308	0	0	0.0026505950376753	0	0.0686660857869128	0.2361644782838857	0	0	0	0	0	0	0	0	0	0	0.0093253050601035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Caudovirales|f__Siphoviridae|g__Sfi21dt1virus|s__Streptococcus_virus_7201	10239|||28883|10699|1623304|112023	0.0194816107465806	0	0	0	0	0.0485982190441115	0	0	0.010643981418109	0.0845567557413653	0.1096813987737265	0.1061356519528216	0	0	0	0	0	0	0	0.0155997464410937	0	0	0.0140306298219739	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Caudovirales|f__Siphoviridae|g__Sfi21dt1virus|s__Streptococcus_virus_DT1	10239|||28883|10699|1623304|90410	0	0	0	0	0	0.4545999773645586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Caudovirales|f__Siphoviridae|g__Sfi21dt1virus|s__Streptococcus_virus_Sfi21	10239|||28883|10699|1623304|64186	0	0	0	0	0	0.0567268792774856	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Caudovirales|f__Siphoviridae|g__Sfi21dt1virus|s__Streptococcus_virus_phiAbc2	10239|||28883|10699|1623304|633135	0.0061080957786308	0.0198928820830201	0.0050078542690884	0	0.006332971045278	0.1736058442819398	0	0	0	0.0124334030169583	0.0216675829795127	0.3111337005215964	0	0	0	0	0	0	0	0.0065572191654953	0	0	0.0176549247111051	0	0	0.0378736402466868	0	0.0005232104804881	0	0	0	0.0448343939031815	0	0	0	0	0	0	0	0	0	0	0	0
